feedback_id,customer_id,transaction_id,rating,feedback_text,date
FB_001165,CUST_000006,TXN_00007702,2,Great product quality and fast delivery!,2023-12-08 10:31:00
FB_001166,CUST_001523,TXN_00005052,3,Delivery was delayed by 2 days,2023-06-26 14:09:00
FB_001167,CUST_001743,TXN_00001295,2,Great variety of products available,2023-05-14 18:35:00
FB_001168,CUST_001111,TXN_00001305,5,Customer support was very helpful,2023-08-06 23:25:00
FB_001169,CUST_000602,TXN_00005948,4,Product exactly as described,2023-02-15 23:48:00
FB_001170,CUST_001340,TXN_00005549,5,Product quality could be better,2024-01-30 14:53:00
FB_001171,CUST_000360,TXN_00002139,2,Very satisfied with the purchase,2023-01-14 02:44:00
FB_001172,CUST_001252,TXN_00000128,4,Great variety of products available,2023-07-29 19:03:00
FB_001173,CUST_000883,TXN_00000001,2,Could improve packaging quality,2023-01-29 14:17:00
FB_001174,CUST_000968,TXN_00003408,4,Excellent customer service experience,2023-03-15 00:35:00
FB_001175,CUST_001753,TXN_00000634,4,Website is easy to navigate,2023-12-18 10:34:00
FB_001176,CUST_001007,TXN_00001710,4,Delivery was delayed by 2 days,2023-11-02 17:52:00
FB_001177,CUST_000538,TXN_00004295,4,Product quality could be better,2023-11-25 14:26:00
FB_001178,CUST_000812,TXN_00007991,4,Outstanding shopping experience,2023-05-01 18:04:00
FB_001179,CUST_000209,TXN_00002742,5,Customer support was very helpful,2024-02-09 19:22:00
FB_001180,CUST_000014,TXN_00007900,5,Fast and reliable delivery service,2023-10-07 00:12:00
FB_001181,CUST_001533,TXN_00005673,4,Outstanding shopping experience,2024-01-26 09:16:00
FB_001182,CUST_001805,TXN_00004863,4,Payment process was smooth,2023-07-25 23:31:00
FB_001183,CUST_000452,TXN_00007273,3,Customer support was very helpful,2023-03-22 05:37:00
FB_001184,CUST_000580,TXN_00003301,3,Amazing deals and discounts available,2023-08-12 09:08:00
FB_001185,CUST_000670,TXN_00000435,5,Fast and reliable delivery service,2024-02-28 21:46:00
FB_001186,CUST_001727,TXN_00001402,4,Great variety of products available,2023-09-25 17:49:00
FB_001187,CUST_000968,TXN_00005328,4,Outstanding shopping experience,2024-02-13 01:29:00
FB_001188,CUST_001626,TXN_00002565,5,Great product quality and fast delivery!,2023-07-12 01:10:00
FB_001189,CUST_000194,TXN_00000697,4,Amazing deals and discounts available,2023-08-27 03:07:00
FB_001190,CUST_001138,TXN_00002219,4,Could improve packaging quality,2023-08-07 11:08:00
FB_001191,CUST_001392,TXN_00002045,5,Could improve packaging quality,2024-03-11 21:49:00
FB_001192,CUST_000251,TXN_00002797,2,Great variety of products available,2023-06-12 13:20:00
FB_001193,CUST_001523,TXN_00004445,5,Could improve packaging quality,2023-09-16 15:14:00
FB_001194,CUST_001637,TXN_00005914,4,Fast and reliable delivery service,2023-08-17 05:34:00
FB_001195,CUST_000639,TXN_00000340,4,Outstanding shopping experience,2023-04-14 22:06:00
FB_001196,CUST_000148,TXN_00002268,5,Great variety of products available,2023-11-20 19:58:00
FB_001197,CUST_000168,TXN_00006789,4,Very satisfied with the purchase,2024-02-09 05:00:00
FB_001198,CUST_000988,TXN_00003859,2,Delivery was delayed by 2 days,2024-03-07 06:09:00
FB_001199,CUST_001935,TXN_00006848,2,Website is easy to navigate,2023-12-16 14:47:00
FB_001200,CUST_000790,TXN_00000526,5,Very satisfied with the purchase,2023-08-07 08:56:00
FB_001201,CUST_000042,TXN_00006800,4,Payment process was smooth,2023-04-25 22:02:00
FB_001202,CUST_000478,TXN_00004564,3,Very satisfied with the purchase,2023-05-15 11:16:00
FB_001203,CUST_001647,TXN_00005827,4,Product quality could be better,2024-02-15 21:08:00
FB_001204,CUST_001881,TXN_00000254,4,Great variety of products available,2024-01-03 03:28:00
FB_001205,CUST_000626,TXN_00007402,4,Amazing deals and discounts available,2023-03-31 14:29:00
FB_001206,CUST_001018,TXN_00000267,5,Product quality could be better,2023-04-15 20:56:00
FB_001207,CUST_000630,TXN_00002481,5,Website is easy to navigate,2023-04-18 18:15:00
FB_001208,CUST_000710,TXN_00002777,3,Website is easy to navigate,2023-06-15 03:25:00
FB_001209,CUST_000205,TXN_00000431,2,Amazing deals and discounts available,2023-12-23 12:44:00
FB_001210,CUST_000579,TXN_00000680,1,Great variety of products available,2023-02-27 07:14:00
FB_001211,CUST_001809,TXN_00002588,5,Outstanding shopping experience,2024-01-11 03:53:00
FB_001212,CUST_000093,TXN_00006115,5,Outstanding shopping experience,2023-10-24 20:37:00
FB_001213,CUST_001957,TXN_00007064,5,Product was damaged during shipping,2023-10-10 03:18:00
FB_001214,CUST_001317,TXN_00000574,3,Website is easy to navigate,2024-02-19 20:39:00
FB_001215,CUST_001215,TXN_00005798,2,Product was damaged during shipping,2023-05-29 05:26:00
FB_001216,CUST_001937,TXN_00000922,5,Delivery was delayed by 2 days,2023-08-18 03:48:00
FB_001217,CUST_000961,TXN_00007484,5,Product was damaged during shipping,2023-11-07 20:34:00
FB_001218,CUST_000815,TXN_00002687,2,Very satisfied with the purchase,2023-05-11 13:35:00
FB_001219,CUST_001468,TXN_00007430,5,Product quality could be better,2023-12-02 09:13:00
FB_001220,CUST_001895,TXN_00007853,5,Very satisfied with the purchase,2023-09-01 05:39:00
FB_001221,CUST_001701,TXN_00005138,4,Fast and reliable delivery service,2023-06-10 22:54:00
FB_001222,CUST_001327,TXN_00003330,5,Outstanding shopping experience,2024-01-14 03:18:00
FB_001223,CUST_001558,TXN_00000477,5,Outstanding shopping experience,2023-05-27 23:44:00
FB_001224,CUST_000291,TXN_00001238,5,Great product quality and fast delivery!,2023-05-26 05:14:00
FB_001225,CUST_000285,TXN_00003948,4,Website is easy to navigate,2023-10-31 18:40:00
FB_001226,CUST_001600,TXN_00003328,5,Product quality could be better,2023-10-04 02:16:00
FB_001227,CUST_000489,TXN_00004919,4,Payment process was smooth,2024-01-19 20:50:00
FB_001228,CUST_000688,TXN_00006394,4,Excellent customer service experience,2024-02-08 01:45:00
FB_001229,CUST_001379,TXN_00001561,2,Excellent customer service experience,2023-12-29 12:39:00
FB_001230,CUST_001375,TXN_00007885,5,Very satisfied with the purchase,2023-09-14 21:06:00
FB_001231,CUST_000920,TXN_00005758,5,Very satisfied with the purchase,2023-06-19 04:02:00
FB_001232,CUST_001407,TXN_00002245,4,Great variety of products available,2023-06-22 09:45:00
FB_001233,CUST_001082,TXN_00006527,4,Website is easy to navigate,2023-08-24 16:06:00
FB_001234,CUST_000883,TXN_00006199,4,Payment process was smooth,2024-03-17 06:43:00
FB_001235,CUST_001472,TXN_00004051,4,Very satisfied with the purchase,2023-05-05 23:25:00
FB_001236,CUST_001151,TXN_00003971,2,Outstanding shopping experience,2023-08-09 13:59:00
FB_001237,CUST_000294,TXN_00007586,5,Product exactly as described,2023-06-29 01:47:00
FB_001238,CUST_001948,TXN_00003581,2,Website is easy to navigate,2023-09-19 03:20:00
FB_001239,CUST_000766,TXN_00003418,4,Customer support was very helpful,2023-11-07 00:37:00
FB_001240,CUST_000432,TXN_00000408,5,Excellent customer service experience,2023-09-03 08:02:00
FB_001241,CUST_000424,TXN_00002682,2,Payment process was smooth,2023-09-20 19:57:00
FB_001242,CUST_000393,TXN_00002103,4,Website is easy to navigate,2023-10-13 17:24:00
FB_001243,CUST_000178,TXN_00004116,5,Great variety of products available,2023-12-01 10:30:00
FB_001244,CUST_000626,TXN_00007963,4,Product quality could be better,2023-04-22 23:17:00
FB_001245,CUST_001777,TXN_00003081,5,Payment process was smooth,2023-01-06 20:07:00
FB_001246,CUST_001406,TXN_00001227,5,Outstanding shopping experience,2023-05-06 20:44:00
FB_001247,CUST_001410,TXN_00002596,3,Delivery was delayed by 2 days,2023-07-28 17:18:00
FB_001248,CUST_000189,TXN_00003869,4,Great product quality and fast delivery!,2023-05-11 07:27:00
FB_001249,CUST_000840,TXN_00002867,5,Payment process was smooth,2023-05-11 09:11:00
FB_001250,CUST_001331,TXN_00000068,4,Product was damaged during shipping,2023-11-08 03:52:00
FB_001251,CUST_000020,TXN_00002240,3,Very satisfied with the purchase,2023-10-08 10:57:00
FB_001252,CUST_000251,TXN_00001386,3,Customer support was very helpful,2023-11-13 08:50:00
FB_001253,CUST_000397,TXN_00001471,5,Delivery was delayed by 2 days,2024-01-14 09:46:00
FB_001254,CUST_000968,TXN_00002537,1,Customer support was very helpful,2023-03-15 04:02:00
FB_001255,CUST_001719,TXN_00003283,5,Very satisfied with the purchase,2023-10-29 11:27:00
FB_001256,CUST_000092,TXN_00002138,3,Very satisfied with the purchase,2023-01-13 05:14:00
FB_001257,CUST_001981,TXN_00006203,4,Great product quality and fast delivery!,2023-03-14 16:40:00
FB_001258,CUST_000500,TXN_00000467,3,Very satisfied with the purchase,2024-03-04 23:52:00
FB_001259,CUST_000423,TXN_00003169,5,Product exactly as described,2023-12-31 05:11:00
FB_001260,CUST_001892,TXN_00004839,4,Very satisfied with the purchase,2023-11-18 15:17:00
FB_001261,CUST_000309,TXN_00007809,4,Excellent customer service experience,2023-04-10 10:42:00
FB_001262,CUST_000684,TXN_00005431,5,Amazing deals and discounts available,2023-07-05 19:43:00
FB_001263,CUST_000654,TXN_00006113,5,Payment process was smooth,2023-09-19 01:25:00
FB_001264,CUST_001360,TXN_00005671,4,Customer support was very helpful,2023-06-21 20:14:00
FB_001265,CUST_000120,TXN_00004098,4,Product quality could be better,2023-04-09 22:37:00
FB_001266,CUST_001127,TXN_00003400,2,Customer support was very helpful,2024-02-04 09:53:00
FB_001267,CUST_001542,TXN_00006201,4,Product was damaged during shipping,2023-02-17 19:51:00
FB_001268,CUST_001942,TXN_00000899,3,Excellent customer service experience,2023-12-05 19:23:00
FB_001269,CUST_000504,TXN_00007308,4,Excellent customer service experience,2024-02-18 20:43:00
FB_001270,CUST_000968,TXN_00005972,3,Could improve packaging quality,2023-02-16 10:33:00
FB_001271,CUST_001968,TXN_00006227,5,Website is easy to navigate,2023-04-30 09:42:00
FB_001272,CUST_000237,TXN_00004031,5,Great product quality and fast delivery!,2023-07-01 21:01:00
FB_001273,CUST_000669,TXN_00002765,4,Very satisfied with the purchase,2024-03-13 07:34:00
FB_001274,CUST_000972,TXN_00002113,3,Delivery was delayed by 2 days,2023-09-26 02:53:00
FB_001275,CUST_000760,TXN_00000868,2,Delivery was delayed by 2 days,2023-03-22 14:38:00
FB_001276,CUST_000753,TXN_00006052,5,Product quality could be better,2023-12-25 17:50:00
FB_001277,CUST_001188,TXN_00004246,4,Customer support was very helpful,2023-09-04 03:24:00
FB_001278,CUST_000859,TXN_00001306,5,Could improve packaging quality,2023-06-04 02:15:00
FB_001279,CUST_000907,TXN_00004085,3,Could improve packaging quality,2023-09-13 09:10:00
FB_001280,CUST_000543,TXN_00006367,2,Amazing deals and discounts available,2024-01-20 02:22:00
FB_001281,CUST_000245,TXN_00004088,1,Product quality could be better,2023-05-08 18:11:00
FB_001282,CUST_001951,TXN_00000896,5,Fast and reliable delivery service,2023-07-09 10:20:00
FB_001283,CUST_001857,TXN_00006499,5,Delivery was delayed by 2 days,2024-02-26 01:03:00
FB_001284,CUST_000153,TXN_00000949,3,Excellent customer service experience,2023-02-09 04:36:00
FB_001285,CUST_001707,TXN_00002459,3,Excellent customer service experience,2024-02-16 23:30:00
FB_001286,CUST_001535,TXN_00004602,5,Website is easy to navigate,2023-04-05 01:40:00
FB_001287,CUST_000278,TXN_00004572,4,Product exactly as described,2024-01-12 01:35:00
FB_001288,CUST_001436,TXN_00007972,2,Outstanding shopping experience,2023-10-30 23:44:00
FB_001289,CUST_001106,TXN_00000796,5,Website is easy to navigate,2023-11-01 10:55:00
FB_001290,CUST_000290,TXN_00003135,4,Very satisfied with the purchase,2023-02-07 14:06:00
FB_001291,CUST_000714,TXN_00007803,4,Payment process was smooth,2023-10-30 08:55:00
FB_001292,CUST_000542,TXN_00003024,3,Great product quality and fast delivery!,2024-01-03 11:00:00
FB_001293,CUST_000773,TXN_00007286,5,Product exactly as described,2023-12-26 17:14:00
FB_001294,CUST_001551,TXN_00000173,5,Payment process was smooth,2024-01-12 19:27:00
FB_001295,CUST_000099,TXN_00000620,2,Great variety of products available,2023-02-05 16:23:00
FB_001296,CUST_000703,TXN_00004650,3,Could improve packaging quality,2023-03-13 22:47:00
FB_001297,CUST_001759,TXN_00004090,4,Product exactly as described,2023-01-05 12:14:00
FB_001298,CUST_001018,TXN_00005499,4,Great product quality and fast delivery!,2023-04-01 10:47:00
FB_001299,CUST_001731,TXN_00006437,5,Could improve packaging quality,2023-06-30 04:27:00
FB_001300,CUST_000755,TXN_00002706,4,Payment process was smooth,2024-02-28 12:34:00
FB_001301,CUST_001117,TXN_00002901,5,Delivery was delayed by 2 days,2023-03-15 11:16:00
FB_001302,CUST_001536,TXN_00007956,3,Customer support was very helpful,2023-01-04 01:47:00
FB_001303,CUST_001494,TXN_00000345,4,Website is easy to navigate,2023-11-19 12:59:00
FB_001304,CUST_001011,TXN_00004561,3,Great variety of products available,2023-04-06 03:52:00
FB_001305,CUST_001832,TXN_00007708,4,Great product quality and fast delivery!,2023-10-05 15:47:00
FB_001306,CUST_000204,TXN_00007980,5,Product exactly as described,2023-07-24 15:29:00
FB_001307,CUST_000238,TXN_00004030,5,Great variety of products available,2024-02-11 03:45:00
FB_001308,CUST_000449,TXN_00006046,5,Product quality could be better,2023-11-03 16:51:00
FB_001309,CUST_001025,TXN_00004493,3,Great variety of products available,2023-03-15 13:15:00
FB_001310,CUST_001965,TXN_00003125,5,Product exactly as described,2023-09-05 07:35:00
FB_001311,CUST_000713,TXN_00002672,2,Outstanding shopping experience,2024-01-19 05:34:00
FB_001312,CUST_001202,TXN_00000383,4,Product quality could be better,2023-07-13 16:00:00
FB_001313,CUST_000407,TXN_00002152,5,Product was damaged during shipping,2023-01-12 14:53:00
FB_001314,CUST_001629,TXN_00006811,3,Could improve packaging quality,2023-10-27 06:58:00
FB_001315,CUST_001021,TXN_00006014,2,Product quality could be better,2023-07-05 00:54:00
FB_001316,CUST_001821,TXN_00002374,4,Product was damaged during shipping,2023-02-04 11:34:00
FB_001317,CUST_001740,TXN_00000749,2,Product exactly as described,2023-07-10 21:22:00
FB_001318,CUST_000411,TXN_00002450,4,Product was damaged during shipping,2024-01-25 08:08:00
FB_001319,CUST_001066,TXN_00007556,5,Excellent customer service experience,2024-01-22 00:29:00
FB_001320,CUST_001246,TXN_00006117,3,Very satisfied with the purchase,2023-03-29 08:59:00
FB_001321,CUST_001702,TXN_00001126,5,Customer support was very helpful,2023-02-22 14:24:00
FB_001322,CUST_000037,TXN_00005113,4,Great product quality and fast delivery!,2023-07-09 05:25:00
FB_001323,CUST_001885,TXN_00002135,4,Product exactly as described,2023-10-22 06:11:00
FB_001324,CUST_000924,TXN_00006274,4,Very satisfied with the purchase,2023-08-17 19:29:00
FB_001325,CUST_001133,TXN_00001188,4,Product quality could be better,2024-02-17 14:37:00
FB_001326,CUST_001536,TXN_00007509,5,Fast and reliable delivery service,2023-02-10 05:10:00
FB_001327,CUST_000085,TXN_00003313,5,Excellent customer service experience,2023-05-30 17:14:00
FB_001328,CUST_000359,TXN_00004045,5,Outstanding shopping experience,2023-09-21 21:35:00
FB_001329,CUST_000916,TXN_00006480,5,Customer support was very helpful,2023-08-21 20:31:00
FB_001330,CUST_001191,TXN_00005155,5,Product exactly as described,2023-01-27 20:01:00
FB_001331,CUST_000815,TXN_00000154,3,Very satisfied with the purchase,2023-03-08 21:04:00
FB_001332,CUST_001298,TXN_00004343,4,Great variety of products available,2023-11-28 16:25:00
FB_001333,CUST_001047,TXN_00004414,4,Product quality could be better,2023-12-04 14:25:00
FB_001334,CUST_001686,TXN_00007965,1,Outstanding shopping experience,2023-03-24 11:07:00
FB_001335,CUST_001347,TXN_00005735,5,Very satisfied with the purchase,2023-11-16 08:33:00
FB_001336,CUST_000453,TXN_00002839,5,Customer support was very helpful,2023-07-12 02:40:00
FB_001337,CUST_000773,TXN_00000358,4,Could improve packaging quality,2023-12-31 15:22:00
FB_001338,CUST_001468,TXN_00000531,4,Great product quality and fast delivery!,2023-11-25 20:28:00
FB_001339,CUST_000686,TXN_00007886,5,Very satisfied with the purchase,2024-03-05 10:07:00
FB_001340,CUST_001809,TXN_00001015,4,Product quality could be better,2024-03-03 20:12:00
FB_001341,CUST_000112,TXN_00001863,4,Product exactly as described,2023-04-06 01:56:00
FB_001342,CUST_000815,TXN_00003591,3,Customer support was very helpful,2024-01-18 09:54:00
FB_001343,CUST_001236,TXN_00007573,5,Could improve packaging quality,2023-02-17 12:43:00
FB_001344,CUST_001798,TXN_00004193,4,Excellent customer service experience,2023-10-02 23:32:00
FB_001345,CUST_001740,TXN_00007666,4,Excellent customer service experience,2023-06-03 17:38:00
FB_001346,CUST_000613,TXN_00003401,2,Could improve packaging quality,2023-06-21 00:42:00
FB_001347,CUST_000741,TXN_00006316,1,Website is easy to navigate,2024-02-27 17:51:00
FB_001348,CUST_000413,TXN_00001449,3,Outstanding shopping experience,2023-03-18 06:24:00
FB_001349,CUST_000801,TXN_00003365,4,Customer support was very helpful,2024-03-09 01:48:00
FB_001350,CUST_001881,TXN_00004177,3,Very satisfied with the purchase,2023-07-23 08:49:00
FB_001351,CUST_001603,TXN_00002065,3,Customer support was very helpful,2024-02-18 12:56:00
FB_001352,CUST_001613,TXN_00007023,4,Product exactly as described,2023-08-21 16:13:00
FB_001353,CUST_001042,TXN_00003640,4,Excellent customer service experience,2023-07-04 20:54:00
FB_001354,CUST_000188,TXN_00000353,3,Great variety of products available,2023-11-13 04:09:00
FB_001355,CUST_001094,TXN_00002403,1,Great variety of products available,2024-01-16 03:31:00
FB_001356,CUST_001151,TXN_00001172,5,Delivery was delayed by 2 days,2024-02-08 04:49:00
FB_001357,CUST_001986,TXN_00007724,4,Product was damaged during shipping,2023-11-12 08:06:00
FB_001358,CUST_001810,TXN_00000515,1,Product was damaged during shipping,2023-07-25 17:32:00
FB_001359,CUST_000295,TXN_00007990,4,Delivery was delayed by 2 days,2023-06-16 07:04:00
FB_001360,CUST_001354,TXN_00005945,3,Customer support was very helpful,2024-01-06 03:19:00
FB_001361,CUST_000894,TXN_00004616,2,Product exactly as described,2023-05-12 23:02:00
FB_001362,CUST_001742,TXN_00005451,3,Product exactly as described,2023-04-18 00:50:00
FB_001363,CUST_000147,TXN_00004137,1,Amazing deals and discounts available,2023-06-27 06:58:00
FB_001364,CUST_000678,TXN_00000954,2,Great variety of products available,2023-02-26 19:07:00
FB_001365,CUST_000400,TXN_00002416,4,Payment process was smooth,2023-03-04 08:58:00
FB_001366,CUST_000133,TXN_00001228,4,Product was damaged during shipping,2024-02-17 00:24:00
FB_001367,CUST_001208,TXN_00007735,3,Customer support was very helpful,2023-12-21 07:48:00
FB_001368,CUST_001388,TXN_00006860,5,Product exactly as described,2023-01-25 04:04:00
FB_001369,CUST_001562,TXN_00003131,2,Great product quality and fast delivery!,2023-11-05 14:10:00
FB_001370,CUST_000447,TXN_00005403,4,Excellent customer service experience,2023-05-18 21:16:00
FB_001371,CUST_001170,TXN_00004416,3,Website is easy to navigate,2023-11-09 13:15:00
FB_001372,CUST_001942,TXN_00000644,5,Excellent customer service experience,2023-08-20 23:54:00
FB_001373,CUST_000789,TXN_00007650,3,Great product quality and fast delivery!,2023-07-26 20:46:00
FB_001374,CUST_000212,TXN_00005353,3,Very satisfied with the purchase,2023-02-09 14:06:00
FB_001375,CUST_000220,TXN_00000087,5,Product exactly as described,2024-02-24 13:09:00
FB_001376,CUST_000905,TXN_00000362,3,Excellent customer service experience,2024-02-14 08:43:00
FB_001377,CUST_000026,TXN_00003516,1,Delivery was delayed by 2 days,2023-06-21 05:38:00
FB_001378,CUST_001991,TXN_00004382,4,Product exactly as described,2023-05-23 20:50:00
FB_001379,CUST_000207,TXN_00000638,2,Website is easy to navigate,2023-11-06 01:49:00
FB_001380,CUST_001138,TXN_00002169,3,Product was damaged during shipping,2023-11-27 18:07:00
FB_001381,CUST_001371,TXN_00001802,4,Delivery was delayed by 2 days,2023-11-23 10:46:00
FB_001382,CUST_001597,TXN_00003490,5,Outstanding shopping experience,2023-08-10 00:28:00
FB_001383,CUST_001597,TXN_00007365,2,Delivery was delayed by 2 days,2023-12-09 10:01:00
FB_001384,CUST_001777,TXN_00004725,3,Website is easy to navigate,2023-10-16 18:53:00
FB_001385,CUST_000986,TXN_00003870,4,Payment process was smooth,2023-04-01 20:06:00
FB_001386,CUST_000766,TXN_00001263,3,Product exactly as described,2023-09-12 06:48:00
FB_001387,CUST_000892,TXN_00005503,1,Excellent customer service experience,2023-08-27 14:45:00
FB_001388,CUST_000547,TXN_00001849,5,Amazing deals and discounts available,2023-09-14 23:41:00
FB_001389,CUST_001705,TXN_00004883,2,Great product quality and fast delivery!,2023-09-06 10:05:00
FB_001390,CUST_001432,TXN_00006130,4,Outstanding shopping experience,2023-06-30 17:50:00
FB_001391,CUST_001920,TXN_00005330,4,Website is easy to navigate,2023-05-17 19:40:00
FB_001392,CUST_000369,TXN_00006446,2,Product exactly as described,2023-04-18 05:01:00
FB_001393,CUST_000851,TXN_00003830,2,Product was damaged during shipping,2023-02-14 00:08:00
FB_001394,CUST_001544,TXN_00003207,5,Product exactly as described,2023-01-18 05:02:00
FB_001395,CUST_001933,TXN_00003368,5,Very satisfied with the purchase,2023-10-29 05:49:00
FB_001396,CUST_001836,TXN_00006040,4,Outstanding shopping experience,2024-01-22 14:00:00
FB_001397,CUST_001848,TXN_00000859,3,Very satisfied with the purchase,2023-02-09 05:34:00
FB_001398,CUST_001012,TXN_00007581,4,Payment process was smooth,2024-02-13 02:32:00
FB_001399,CUST_000561,TXN_00000389,4,Amazing deals and discounts available,2023-03-08 10:29:00
FB_001400,CUST_001724,TXN_00002564,5,Outstanding shopping experience,2023-03-23 07:34:00
FB_001401,CUST_000746,TXN_00002061,4,Product quality could be better,2023-08-16 10:34:00
FB_001402,CUST_001253,TXN_00000996,5,Product quality could be better,2023-03-13 16:18:00
FB_001403,CUST_001617,TXN_00003761,5,Great variety of products available,2023-11-28 12:54:00
FB_001404,CUST_001094,TXN_00007743,5,Product quality could be better,2023-05-31 21:44:00
FB_001405,CUST_001915,TXN_00000685,5,Product quality could be better,2024-01-22 12:40:00
FB_001406,CUST_001341,TXN_00002642,5,Payment process was smooth,2024-03-16 01:02:00
FB_001407,CUST_000571,TXN_00000310,3,Excellent customer service experience,2023-12-29 17:32:00
FB_001408,CUST_001156,TXN_00000240,2,Website is easy to navigate,2023-10-01 18:32:00
FB_001409,CUST_001950,TXN_00006526,5,Amazing deals and discounts available,2023-10-02 19:13:00
FB_001410,CUST_000659,TXN_00007502,5,Outstanding shopping experience,2023-05-07 10:10:00
FB_001411,CUST_000509,TXN_00003543,1,Very satisfied with the purchase,2024-01-31 18:24:00
FB_001412,CUST_001667,TXN_00000114,3,Product quality could be better,2024-02-13 06:05:00
FB_001413,CUST_001157,TXN_00000659,3,Outstanding shopping experience,2023-09-28 04:08:00
FB_001414,CUST_000981,TXN_00005635,3,Customer support was very helpful,2024-02-04 01:27:00
FB_001415,CUST_001441,TXN_00003746,5,Very satisfied with the purchase,2023-11-25 14:26:00
FB_001416,CUST_001029,TXN_00002850,5,Product was damaged during shipping,2023-01-23 09:20:00
FB_001417,CUST_000248,TXN_00006208,5,Delivery was delayed by 2 days,2023-07-20 04:49:00
FB_001418,CUST_001641,TXN_00000909,4,Payment process was smooth,2023-08-02 10:29:00
FB_001419,CUST_001413,TXN_00005820,5,Fast and reliable delivery service,2024-01-19 21:57:00
FB_001420,CUST_000779,TXN_00006084,4,Website is easy to navigate,2023-04-25 21:47:00
FB_001421,CUST_000105,TXN_00004399,1,Fast and reliable delivery service,2023-09-17 07:33:00
FB_001422,CUST_000293,TXN_00000049,3,Excellent customer service experience,2023-04-14 13:37:00
FB_001423,CUST_000627,TXN_00000045,3,Website is easy to navigate,2023-07-07 21:53:00
FB_001424,CUST_001413,TXN_00007907,5,Great variety of products available,2023-08-09 17:18:00
FB_001425,CUST_000501,TXN_00003877,5,Fast and reliable delivery service,2024-01-12 02:23:00
FB_001426,CUST_000499,TXN_00004536,5,Product quality could be better,2023-08-04 06:53:00
FB_001427,CUST_000205,TXN_00002052,4,Product was damaged during shipping,2023-05-16 10:23:00
FB_001428,CUST_001139,TXN_00001467,4,Great product quality and fast delivery!,2023-10-29 16:58:00
FB_001429,CUST_001377,TXN_00004153,1,Customer support was very helpful,2023-08-08 04:48:00
FB_001430,CUST_001937,TXN_00002327,2,Delivery was delayed by 2 days,2023-05-15 02:17:00
FB_001431,CUST_001437,TXN_00003013,3,Great product quality and fast delivery!,2023-10-10 03:43:00
FB_001432,CUST_001464,TXN_00002971,3,Payment process was smooth,2023-04-02 02:10:00
FB_001433,CUST_001695,TXN_00003741,5,Could improve packaging quality,2023-01-23 22:52:00
FB_001434,CUST_000056,TXN_00003579,2,Delivery was delayed by 2 days,2023-04-13 21:00:00
FB_001435,CUST_000807,TXN_00007234,5,Excellent customer service experience,2023-04-24 12:17:00
FB_001436,CUST_000553,TXN_00004338,5,Customer support was very helpful,2023-11-24 05:33:00
FB_001437,CUST_001218,TXN_00005122,3,Fast and reliable delivery service,2023-03-12 12:31:00
FB_001438,CUST_000104,TXN_00003506,2,Product exactly as described,2023-10-29 07:57:00
FB_001439,CUST_001199,TXN_00003959,4,Could improve packaging quality,2024-01-25 02:12:00
FB_001440,CUST_001368,TXN_00003951,3,Delivery was delayed by 2 days,2023-11-26 13:44:00
FB_001441,CUST_001569,TXN_00006547,3,Great variety of products available,2023-07-25 12:26:00
FB_001442,CUST_001792,TXN_00000375,4,Product was damaged during shipping,2023-10-08 03:02:00
FB_001443,CUST_001836,TXN_00007740,3,Product exactly as described,2023-02-08 06:49:00
FB_001444,CUST_000723,TXN_00006563,3,Product quality could be better,2024-03-15 23:08:00
FB_001445,CUST_000706,TXN_00003999,3,Product was damaged during shipping,2023-06-18 05:48:00
FB_001446,CUST_001907,TXN_00001076,2,Product exactly as described,2023-04-04 00:07:00
FB_001447,CUST_001243,TXN_00005637,5,Could improve packaging quality,2023-03-25 17:19:00
FB_001448,CUST_000408,TXN_00007541,4,Amazing deals and discounts available,2023-09-03 17:34:00
FB_001449,CUST_001459,TXN_00004949,2,Product was damaged during shipping,2023-10-20 13:28:00
FB_001450,CUST_001427,TXN_00005949,4,Fast and reliable delivery service,2023-12-27 22:22:00
FB_001451,CUST_001890,TXN_00006723,5,Product exactly as described,2023-05-26 08:51:00
FB_001452,CUST_001671,TXN_00006541,5,Product exactly as described,2024-02-15 18:39:00
FB_001453,CUST_000756,TXN_00006653,5,Customer support was very helpful,2023-05-15 12:11:00
FB_001454,CUST_000163,TXN_00007116,5,Delivery was delayed by 2 days,2023-09-04 22:31:00
FB_001455,CUST_001500,TXN_00006224,3,Product quality could be better,2023-06-26 06:49:00
FB_001456,CUST_000751,TXN_00001906,5,Product was damaged during shipping,2024-02-02 04:13:00
FB_001457,CUST_000986,TXN_00007535,2,Delivery was delayed by 2 days,2024-02-21 12:03:00
FB_001458,CUST_001145,TXN_00004803,5,Website is easy to navigate,2023-09-19 16:28:00
FB_001459,CUST_001040,TXN_00000962,4,Customer support was very helpful,2023-04-05 06:16:00
FB_001460,CUST_000935,TXN_00002122,4,Product quality could be better,2023-09-22 21:16:00
FB_001461,CUST_001306,TXN_00001682,5,Outstanding shopping experience,2023-01-15 15:28:00
FB_001462,CUST_000058,TXN_00000088,4,Payment process was smooth,2023-03-06 18:24:00
FB_001463,CUST_001452,TXN_00005203,3,Payment process was smooth,2023-07-03 10:34:00
FB_001464,CUST_001480,TXN_00004849,3,Customer support was very helpful,2024-02-21 01:36:00
FB_001465,CUST_000665,TXN_00007513,2,Website is easy to navigate,2024-03-17 05:54:00
